lake,lake_lat,lake_long,tsi,trophic_status,climate_zone,lake_elev,lake_area,lake_volume,mean_lake_depth,year,season,num_samples,start_day,end_day,days_in_window,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,mean_temp,mean_tp,mean_secchi,mean_ph,mean_srp,mean_tkn,mean_par,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,prev_week_mean_temp,prev_2weeks_mean_temp,prev_week_mean_par,prev_2weeks_mean_par,prev_7days_mean_tp,prev_14days_mean_tp,prev_7days_mean_tkn,prev_14days_mean_tkn,ssr_station,ssr_id,ssr_id_type,ssr_lat,ssr_long,geo_dist_km,ssr_elev,ssr_lake_elev_diff,mean_ssr,prev_7days_mean_ssr,prev_14days_mean_ssr
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1974,spring,52,57,127,70,0.222142857,18.36,556.126,,,7.35,20.45454545,,,,,,0.079054398,0.246044935,0.321300651,5.4,5.3,,,22.5,22.33333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,123.0704225,37,37
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1974,summer,52,162,197,35,0.111428571,19.4,459.375,,,16.275,23.16666667,,7.3,,,,0.00718894,0.758557429,0.00947712,13.325,13.08333333,,,18.5,20,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,184.1111111,201,195.4
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1976,spring,51,34,104,70,0.218571429,16.7,332.962,,,5.186363636,23.4,,7.1,,,,0.156122449,0.135748027,1.150090009,5.8,6.2,,,24.5,25.33333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,66.85915493,22,20.6
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1976,summer,51,167,230,63,0.388412698,30.3,1099.693,,,19.57,21,,7.58,,,,0.191336305,0.899742016,0.212656852,15.9,14.93333333,,,19,20.33333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,191.375,167,167
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1977,spring,49,60,123,63,0.11984127,10.4,361.77,,,5.645,21.44444444,,7,,,,0.059622522,0.157391649,0.378816301,3.925,3.95,,,22.5,23.66666667,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,107.5,43.375,41.8
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1977,summer,49,165,242,77,0.234155844,23.07,739.158,,,17.68181818,17.4,,,,,,0.046459493,0.824765759,0.056330531,14.5,14.6,,,23.5,23,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,198.2820513,234,232.4666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1979,spring,44,58,142,84,0.168809524,16.94,747.6,,,5.3,25.53846154,,,,,,0.087015218,0.141008752,0.617090904,1.925,2.016666667,,,29,29,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,118.9764706,57,57
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1979,summer,44,177,247,70,0.404142857,33.39,1093.565,,,16.61,24.4,,,,,,0.079243697,0.775032724,0.102245615,16.65,16.46666667,,,23,24.33333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,152.2535211,191,191
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1980,spring,41,57,113,56,0.363035714,21.97,423.353,,,5.328333333,21.83333333,,,,,,0.22136324,0.142331127,1.555269353,4.15,4.05,,,19,19.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,105.3157895,34,34
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1980,summer,41,162,225,63,0.266984127,27.74,858.655,,,15.497,19.22222222,,,,,,0.047253828,0.718758684,0.065743662,14.45,14.6,,,24,20.66666667,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,144.421875,154,171.6666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1981,spring,44,62,111,49,0.484489796,25.21,383.369,,,6.3,25.3,,,,,,0.329584895,0.190060817,1.734102275,4.35,4.35,,,30,30,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,115.6,60.125,54
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1981,summer,44,146,195,49,0.091836735,18.78,645.008,,,14.5375,22.525,,,,,,0.008236478,0.667049935,0.012347619,11.35,11.1,,,25.45,23.3,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,169.2,180,180
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1982,spring,40,61,131,70,0.267857143,20.3,562.758,,,7.566666667,21.1,,,,,,0.17281106,0.258059407,0.669656115,4.4,4.4,,,19.5,22.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,131.9295775,49,42.46666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1982,summer,40,152,250,98,0.086836735,22.55,1308.86,,,17.14,19.24666667,,,,,,0.006674615,0.800214675,0.00834103,13.4,13.16666667,,,19.6,18.63333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,148.3369565,190.875,193.7333333
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1983,spring,40,32,130,98,0.20377551,20.75,566.478,,,5.418181818,22.66363636,,,,,,0.261250654,0.146552316,1.782644323,5.4,5.4,,,24.6,24.6,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,85.83838384,20.875,19.06666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1983,summer,40,172,235,63,0.218888889,31.4,856.66,,,19.56666667,25.0375,,,,,,0.083865475,0.899625393,0.093222663,14.35,13.8,,,16.75,18.13333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,185.53125,174,174
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1985,spring,44,43,120,77,0.214025974,17.47,517.986,,,4.9,24.08888889,,7.361111111,,,,0.216187853,0.122805246,1.760412195,3.2,3.55,,,28.1,28.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,86.44871795,46,41.4
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1985,summer,44,148,225,77,0.251558442,25.98,1381.044,,,14.84545455,18.875,,8.959166667,,,,0.038057253,0.68393357,0.055644663,10.55,10.3,,,20.7,20.7,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,147.3589744,165,165
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1987,spring,44,41,125,84,0.30047619,29.84,714.147,,,6.655555556,26.06,3.877777778,7.529,,,,0.265908133,0.20856412,1.274946687,,,,,29.6,29.6,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,94.21176471,49,40
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1987,summer,44,167,244,77,0.364805195,36.87,1541.876,,,16.80833333,23.02166667,3.518181818,8.405833333,,,,0.041549567,0.784586108,0.052957306,13.65,13.73333333,,,21.85,21.9,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,145.6666667,141,141
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1988,spring,43,47,117,70,0.176,15.22,430.591,,,6.085714286,25.7075,4.585714286,7.31,,,,0.179591837,0.179161019,1.002404638,4.1,4.45,,,27.4,27.55,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,81.91549296,44,44
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1988,summer,43,159,236,77,0.206883117,30.79,1448.748,,,16.8,21.72166667,3.375,8.445,,,,0.022659706,0.784187784,0.028895765,13.95,13.63333333,,,24.9,25.21333333,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,157.0769231,204.25,185.4666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1989,spring,44,60,150,90,0.198777778,27.11,1116.644,,,9.125,27.33166667,3.6,7.91,,,,0.0933229,0.34784963,0.268285179,6,6.35,,,31.9,31.7,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,126.7692308,40.125,37.73333333
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1989,summer,44,206,248,42,0.115,15.24,400.113,,,18.4,22.64,4.2,7.552857143,,,,0.018370607,0.855309474,0.021478316,22,20.9,,,19.37,19.88,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,138.8837209,224,224
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1990,spring,44,2,100,98,0.15,18.21,577.227,,,6.477777778,31.20222222,4.122222222,7.273333333,,,,0.085714286,0.199249517,0.430185663,6.3,6.3,,,40.66,40.66,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,48.41414141,14,14
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1990,summer,44,149,240,91,0.106373626,32.84,1459.542,,,17.09285714,26.22,3.535714286,8.145,,,,0.012255026,0.798020321,0.015356784,14.15,14.03333333,,,20.71,20.9,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,163.1956522,183,183
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1991,spring,44,2,99,97,0.247628866,25.82,808.5385,,,4.922222222,34.96,4.155555556,7.052222222,,,,0.137571592,0.123793087,1.111302706,5.8,5.8,,,38,38,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,49.7244898,16,16
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1991,summer,44,127,225,98,0.252857143,29.63,1436.68,,,14.73333333,23.69066667,3.953846154,7.682666667,,,,0.052135493,0.677816281,0.07691685,8.35,8.1,,,19.95,22.54666667,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,155.979798,153.25,141
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1992,single,26,42,196,140,0.096642857,19.46,1283.072,,,10.72727273,27.18727273,4.436363636,7.570909091,,,,0.084037267,0.443759885,0.189375538,,,,,33.82,33.82,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,131.9096774,35,32.06666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1993,spring,25,40,96,56,0.221428571,14.85,339.514,,,5.54,22.496,4.68,7.082,,,,0.090379009,0.152341741,0.593264907,5.6,4.95,,,21.66,24.51,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,66.28070175,34,26.4
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1993,summer,25,138,236,98,0.066938776,10.74,752.752,,,15.375,13.965,4.425,7.46625,,,,0.019922255,0.712335803,0.027967504,10.7,11,,,16.72,17.26,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,151.9191919,148,148
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1994,single,25,151,221,56,0.115,12.62,539.994,,,15.88,15.656,3.66,7.338,,,,0.028395062,0.738609172,0.03844396,,,,,10.64,12.92,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,166.5774648,190,190
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1995,single,26,59,129,56,0.202857143,12.38,257.432,,,6.18,19.972,4.42,7.126,,,,0.198879552,0.183932641,1.081262963,,,,,26.6,22.99,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,116.8450704,34,34
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1996,spring,26,44,114,70,0.311857143,24.16,674.856,,,4.566666667,27.13166667,4.566666667,7.431666667,,,,0.133844267,0.1083361,1.235453994,3.7,4.1,,,30.78,31.73,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,66.83098592,47,42.2
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1996,summer,26,184,240,56,0.118214286,13.44,472.332,,,18.26,16.334,4.36,7.52,,,,0.017333473,0.849541872,0.020403318,16.2,16.85,,,14.78,19.215,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,171.6315789,202.5,204.1333333
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1997,spring,25,27,77,50,0.2912,18.32,505.788,,,4.92,25.3175,4.4,7.286,,,,0.077446809,0.123694175,0.626115243,4.2,4.2,,,27.72,27.72,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,46.70588235,16,16
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1998,single,26,174,216,28,0.121071429,15.41,294.77,,,16.33333333,16.50666667,3.566666667,7.69,,,,0.0137425,0.76145617,0.018047658,,,,,15.52,15.705,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,141.255814,145,145
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1999,spring,26,61,145,84,0.020952381,21.43,724.528,,,8.242857143,14.48571429,3.714285714,7.422857143,,,,0.008622379,0.296376855,0.029092619,5.3,5.2,,,15.58,16.845,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,118.1764706,54,50.26666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,1999,summer,26,173,285,112,0.018482143,15.75,1227.506,,,17.24444444,14.04555556,3.922222222,7.533333333,,,,0.001853776,0.805043661,0.002302702,16.3,15.05,,,12.94,11.275,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,129.8318584,169,169
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2000,single,26,158,228,56,0.085178571,11.89,523.39,,,16.94,13.52,3.68,7.916,,,,0.011963283,0.790843217,0.015127249,,,,,12.6,13.15,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,155.084507,159.5,178.4
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2001,spring,24,51,135,84,0.101190476,16.61,552.901,,,6.614285714,26.15,4.228571429,7.758571429,,,,0.080309902,0.206390892,0.389115531,4.1,4.1,,,23.3,24.05,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,103.9714286,52,52
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2001,summer,24,163,261,98,0.929285714,100.5,3992.044,,,17.05,15.5375,3.29375,9.137142857,,,,0.155139518,0.796017584,0.194894587,14.1,13.87,,,10,24.05,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,147.8383838,190,190
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2003,spring,25,49,133,84,0.069642857,30.77,802.606,,,7.57,23.59571429,4.135714286,7.461428571,,,,0.048029557,0.258245323,0.185984226,4.7,4.9,,,17.74,17.74,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,127.1882353,58,58
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2003,summer,25,147,231,84,0.043690476,16.98,1135.204,,,17.8,24.21142857,3.142857143,8.437142857,,,,0.004504173,0.829952566,0.005427024,13.3,12.295,,,24.34,31.195,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,172.0235294,158,158
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2004,single,26,48,202,140,0.121071429,17.7,1171.912,,,11.33636364,19.27454545,3.818181818,7.590909091,,,,0.161428571,0.480452861,0.335992528,,,,,12.39,16.815,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,134.6967742,48,48
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2005,spring,25,53,123,70,0.15,19.56,527.73,,,7.216666667,18.21666667,3.4,7.305,,,,0.095541401,0.238722765,0.400219063,5.5,5.75,,,17.8,19.7,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,100.8450704,50,50
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2005,summer,25,151,221,70,0.147285714,14.17,666.974,,,18.36666667,15.21333333,4.066666667,8.118333333,,,,0.038156921,0.85394463,0.044683132,14.2,12.95,,,19.9,17.8,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,166.8028169,177,177
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2006,spring,25,52,108,56,0.280892857,17.76,433.494,,,5.44,22.82,3.8625,7.316,,,,0.138370866,0.147583668,0.937575735,5.1,5.15,,,26.6,23.05,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,95.78947368,46,46
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2006,summer,25,164,220,56,0.148392857,16.08,525.574,,,19.34,15.122,3.82,8.354,,,,0.027480159,0.8915576,0.03082264,18.3,15.3,,,19.9,20.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,200.9122807,192,188.9333333
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2007,spring,25,51,135,84,0.025119048,21.03,619.5,,,9.271428571,21.9,3.758333333,7.5,,,,0.02415293,0.356517027,0.06774692,6.1,6.25,,,22,23.45,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,123.0588235,44,44
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2007,summer,25,163,234,71,0.033943662,16.25,665.213,,,17.65,16.73333333,3.9,7.41,,,,0.005474784,0.823358803,0.00664933,19.5,16.55,,,16.5,20.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,154.5277778,161,162.6
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2008,single,26,176,218,28,0.119285714,14.32,286.566,,,16.16666667,16,4.166666667,7.553333333,,,,0.016992267,0.753141338,0.022561857,,,,,11,11,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,161.0232558,176,176
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2009,spring,24,34,118,84,0.210714286,22.83,654.374,,,6.5,20.85714286,3.771428571,7.417142857,,,,0.145320197,0.20040708,0.725125067,4.7,4.7,,,10,11.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,90.30588235,24.875,21.2
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2009,summer,24,160,244,84,0.337738095,32.09,1176.364,,,17.91428571,14,4.121428571,7.644285714,,,,0.090789811,0.834909287,0.108742126,15.1,14.15,,,,14.8,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,166.2,201,197.4
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2010,spring,23,19,117,98,0.077857143,13.55,573.51,,,5.45,14.06875,4.0625,7.23125,,,,0.053694581,0.148057187,0.362661094,4.5,4.5,,,14.8,14.8,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,83.52525253,24,24
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2010,summer,23,145,215,70,0.121571429,13.79,748.692,,,17.4,12.32833333,4.016666667,7.756666667,,,,0.023024892,0.812151454,0.02835049,16.4,13.4,,,9.56,7.33,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,173.7746479,186,186
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2011,spring,25,54,137,83,0.064457831,20.05,620.191,,,8.971428571,7.477142857,4.114285714,7.367142857,,,,0.045714774,0.33879214,0.134934576,4.8,4.65,,,12.64,9.74,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,125.7142857,34,34
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2011,summer,25,151,249,98,0.014591837,12.13,993.666,,,17.225,9.2175,4.05625,7.8,,,,0.001387057,0.804148068,0.001724877,13.1,12.9,,,6.4,6.17,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,155.1616162,165,165
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2012,single,26,45,115,56,0.183928571,13.1,454.62,,,6.92,11.95,4.28,7.275,,,,0.091964286,0.222639791,0.413063116,,,,,11.41,11.835,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,96.26760563,38,36.86666667
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2013,spring,25,50,134,84,0.228928571,20.24,592.634,,,5.5,12.5,4.292857143,7.318571429,,,,0.226661952,0.150432432,1.506735936,4.7,4.35,,,14.59,9.795,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,107.7294118,55,55
Windermere -south basin,54.33,-2.94,51.78342413,eutrophic,10,40,12.57,195.37,15.5,2013,summer,25,176,246,70,0.257714286,23.43,759.929,,,19.6,9.59,3.95,7.7,,,,0.047813411,0.900788966,0.053079481,16.3,15.7,,,8.63,9.1,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,111.0998239,225,185,170.1830986,193,193
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,1999,single,17,26,215,174,0.254980843,46.2,2753.6675,,,,,,,,,,0.13908046,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,198.7578947,66,66
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2000,single,18,117,227,97,0.157835052,24.36,1243.364,,,,,,,,,,0.017440337,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,223.5225225,182,182
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2001,spring,15,8,157,149,0.247114094,41.35,2045.963333,,,,,,,,,,0.353020134,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,154.8933333,69,69
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2001,summer,15,184,298,114,0.311929825,59.7,3928.731667,,,,,,,,,,0.012921699,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,194.4,248.25,243
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2005,single,15,145,203,42,0.147142857,14.48,441.4433333,,,,,,,,,,0.017728055,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,266.5932203,229,229
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2006,single,16,137,221,70,0.152142857,30.54,1412.364,,,,,,,,,,0.008547352,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,241.6235294,204,204
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2007,single,15,135,205,57,0.153684211,18.66,614.435,,,,,,,,,,0.015523658,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2008,spring,14,49,120,71,0.197887324,19.95,706.6541667,,,,,,,,,,0.094232059,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2008,summer,14,134,177,43,0.111627907,21.08,450.1,,,,,,,,,,0.033826638,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2009,single,14,132,215,70,0.2,17.7,755.9466667,,,,,,,,,,0.054054054,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2010,single,15,132,229,85,0.083333333,18.83333333,1359.7,,,,,,,,,,0.008960573,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2011,single,14,138,235,84,0.161547619,22.42,1183.773333,,,,,,,,,,0.018253968,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2012,single,15,124,221,82,0.222560976,23.9,655.8983333,,,,,,,,,,0.039391323,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2013,single,13,149,203,41,0.545853659,28.48,867.3366667,,,,,,,,,,0.089484206,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2014,spring,12,122,154,32,0.009375,22.15,635.055,,,,,,,,,,0.000575153,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2015,single,15,148,204,43,0.010465116,17.2,607.5583333,,,,,,,,,,0.000624783,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2016,single,15,90,137,28,0.716071429,23.4,293.4416667,,,,,,,,,,0.213752665,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2017,single,14,193,233,28,2.259285714,68.38,686,,,,,,,,,,0.441266741,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
